"COUNTYNS","ppt","tmean"
"00835841",754.057203419117,9.28959929735403
"01513275",2425.42272376517,10.0574544008456
"00933054",358.970944280673,14.3395179258594
"00835876",774.276531903482,10.8049412000747
"00835886",702.347557296618,10.8567328104056
"01265772",676.155052506656,7.46305231328146
"01383949",651.705293419038,18.2368427939878
"00277310",1281.68322204964,8.48851882256538
"00516873",1318.02794265747,13.7277473807335
"01074044",912.848193307699,10.2567732883644
"01383880",503.986670434116,14.7759759489991
"00161539",1420.96077258234,15.9922897610847
"01383791",559.821133876982,14.5873095100834
"01074015",948.279332727028,10.4022791681649
"00348794",1159.97643689142,17.0741615018983
"01581115",882.53113990483,7.79254324280036
"00069902",1252.19739915454,14.7515513540733
"01155135",669.93466542359,6.76289839002112
"01214112",973.99953367631,10.4591062357079
"00695754",1455.2081086865,17.757305431765
"00758496",1116.57009304239,12.7953411572015
"00198170",461.791552912827,3.75240973590777
"01008544",1175.98823230193,15.2564021155227
"01448030",469.509236692922,4.77356347792966
"01101788",1247.95957422926,14.9088306752625
"01074055",1078.7853293618,10.0179560462197
"01789074",1059.93965336314,13.4736842607197
"01674630",997.295172346729,11.8763525377694
"01639749",1403.97107054398,14.936517429172
"00929104",385.268280503897,14.3662870370369
"00929108",433.539979751295,9.18883398745155
"00161572",1366.04351217766,17.8167536808062
"01605076",525.529463649989,3.53738299625516
"00758460",1155.54647209308,13.640298000874
"01383814",1040.00298304721,21.7113129128393
"01498436",1184.25185721261,15.5885714530945
"01550044",1287.70054682105,8.30132873045147
"01383824",816.130889476601,17.4113283712772
"01480135",1189.12927223859,15.150673928808
"00835872",484.984848904631,9.79587398204269
"00835890",623.484671896925,10.2869784869916
"00558468",1549.98153441935,19.9276898460528
"00559528",1425.77720001903,17.8607293823691
"01101855",1214.9203079374,15.7969067326272
"00161550",1402.92772855805,14.6923791191005
"00974148",910.673914570279,7.55346354486214
"01213669",1156.08244068835,7.6895652141942
"00559500",1609.33344981953,19.3822300625778
"01480173",1061.71359450192,13.4212547490805
"01622997",771.172785123119,5.82597107754666
"00450494",976.329520457545,10.0944258983157
"00351605",1266.94333933821,19.3523359298706
"00326713",1220.77758880024,16.9745752274901
"00450390",964.840386944339,9.33711244922278
"01383966",1528.6854732543,19.963333339839
"01074036",1013.47783946931,11.1377567580908
"00606934",1223.50703725995,8.30683498408367
"00516848",1275.49737277049,14.2559320716138
"01008531",1144.26363217363,15.028641748874
"00485003",977.808039974721,13.2877537569351
"00606939",1231.9049576887,10.2039763983779
"00399751",251.291526270123,6.05319383186391
"01383874",888.239379751094,20.7090261534986
"01639770",1463.7078529171,14.3903248180597
"01622946",734.935231007645,6.56789471625132
"00516962",1299.57321364203,13.402196061572
"01639800",1398.27065695208,14.0263276793862
"01383859",1134.12484242717,17.3568250227661
"00484991",916.765588165718,11.952063394549
"01383918",768.00697457314,17.8862117347658
"00295751",1323.9737832919,21.8023636268847
"00306912",1532.98704945477,19.8047446963379
"00295727",1594.39425361668,19.2277720675673
"00695733",1427.94992593228,16.543747306663
"01622960",823.367799455113,6.91599753709458
"00485042",748.113036784143,11.587595027971
"00306921",1324.50589480826,21.6848063164857
"01101796",867.285975517111,15.7137175130506
"00353665",1320.34464635584,15.6326219156642
"00858638",180.867711634131,10.7108120714725
"00835912",668.818506836994,10.5854199116364
"00424235",993.694577471238,11.2411482576909
"01265771",640.716015091057,8.77021720578408
"01155128",385.568895416589,7.24946649612858
"01461762",1124.61273862003,6.39690309160211
"01622994",810.736350475166,4.84584720950869
"00212797",1288.52072088212,10.0828238256237
"01008548",1113.16301096382,15.105328597301
"00424214",1098.56154650272,12.7468729461754
"00758506",1003.56022542931,11.4350150632092
"00758513",1025.75001882634,11.6131924956058
"01209189",966.782264629444,7.55774257014265
"00835843",725.866984802303,9.28458833738569
"01622987",820.731586287507,7.65295828097087
"01480174",1192.90820752088,15.0850969554095
"01383981",926.534420663007,21.740135997479
"01074021",1038.32534903923,11.9511033058682
"00352238",1274.28808775492,18.6456410571304
"01672399",1260.70870505357,16.369013555737
"01605072",367.668591282388,4.74668900711831
"00450378",1079.26384610263,12.2913939389316
"00348865",1147.97080760058,17.2715308804969
"00198173",447.33047060129,10.0357840796098
"01719593",354.987152988868,7.83213972562815
"01213667",1145.94559544115,10.6277457066115
"01265775",673.081208924234,6.93326923043737
"01550046",1064.19144495081,12.4922148195903
"00882236",1208.20994758962,9.5180841120604
"00484989",545.601690351484,10.92312283932
"00451682",1208.01512692657,13.1365329643887
"00695793",1443.83258068695,16.2828242268666
"00835829",624.634377115959,9.12580528641094
"00659493",744.171472398368,5.39224806561549
"01034214",516.250520199855,4.21878198472278
"01074070",1037.35580302007,10.906311349967
"01074079",1003.87425168481,9.80393069475004
"01605084",329.601954743522,4.83755952714455
"00863310",290.794818559134,8.95661280324887
"01383909",546.50760460698,22.6543357686518
"00198124",401.187124890868,10.5483891492791
"01155127",1839.01110587143,9.09617058481652
"00069175",1512.76904354875,15.5979759344996
"00346957",1180.04339780485,18.1188146287536
"00450403",964.707859919621,10.4700123914714
"01639778",1415.21922925757,13.1062936244314
"01266978",623.806795445884,9.100294948368
"01668802",1120.81114390316,13.9891126909915
"00424293",1154.65129741322,13.0408863555301
"00450361",998.487969519035,10.3722789691958
"00516951",1124.34915186216,12.8567123543726
"00465215",954.202580078591,10.1590271964776
"00450399",1014.64906455707,10.2222898178465
"00450402",946.851642322359,10.1222514343262
"00450372",1017.03494213827,9.94219215452046
"00835907",569.419677483546,9.17319860882955
"01034208",428.465285139612,6.52081120041189
"01383849",528.641641218675,22.1705770573851
"00659468",874.989948465279,7.1687663035574
"01247988",1125.59566120071,16.0570415415833
"00659482",634.302660643216,6.80176594199552
"01448017",715.025985477426,6.43111962189112
"01581107",837.371333989057,6.98661605634548
"00357747",1274.08466277086,19.8400109680821
"00343585",1297.82659863194,15.6547283884254
"01784833",961.547149399689,10.8045785674499
"00581286",1221.56735688502,7.14146084077424
"00395661",869.159857097562,7.43789320840481
"00863600",188.566393411632,17.5626999182334
"00485037",608.31342380771,11.3602730576903
"00835866",637.011156658794,9.11694741764975
"00758505",1083.36021480134,12.4200372267006
"01581091",874.392808770415,7.82201005010749
"00558477",1465.15696812763,18.2843886251894
"00516877",1283.83436805444,13.656169658455
"00424204",1042.17734505088,12.6580898077814
"00424206",974.196853751097,11.441577185293
"00659491",751.113394740382,6.97275035393647
"01581076",833.250276838627,6.80050643280764
"00198129",574.207569859993,4.82338499639862
"00758515",1176.43161989487,13.0065299770183
"01383962",581.363866171809,17.3900429746436
"01213692",1163.74936120173,7.48687189472152
"00974143",1141.35522720811,7.78793440342498
"01383806",1044.05969705972,20.0164723141222
"01101832",1049.6088030998,17.1849356507703
"01713506",997.267937806936,10.8288040717061
"01717836",1209.60847441739,10.6866004143817
"01581086",861.489093231377,6.77026392974231
"01135846",2753.10635821368,9.98809672690727
"01531927",1741.17628945455,8.76773192076106
"00974100",1021.42652683182,7.18005408283236
"00465205",925.533078511556,9.43865221333342
"00451681",1201.95941072179,12.4390198727742
"01687424",1301.48878638145,16.1785378729151
"01673011",1435.21140787571,14.8272642561943
"01719619",358.004952083857,6.97423090273722
"00835830",598.683803109787,9.08039597094358
"01639728",1394.53654259658,13.1918894275823
"01008553",1143.95494613565,15.1221993406054
"01702381",1135.4533965282,13.5273717916929
"00485020",949.756281930377,12.7563921825738
"00465203",857.050876916143,9.07308089411764
"00559509",1463.88112701323,18.5510344653086
"01639776",1425.95017690867,14.0482197446008
"00485327",443.03634447541,12.0050600589722
"00465264",833.731471689895,8.26654863723716
"00395442",512.091991779749,8.9659749446184
"00069163",1235.64977326625,15.5035806755357
"00069164",1267.95629151135,16.6736200864219
"00450376",971.747298613683,10.2307673083643
"00349324",1274.46384103856,16.0668383253591
"00307626",1294.43356982591,23.2145316603162
"00347654",1164.99201316296,16.7896055624519
"01383908",1498.77867069883,20.1780766581138
"01719600",523.696931160146,4.15210817807733
"00198148",598.571926943873,6.56284921136583
"01383799",890.413414639733,19.3107114870908
"00695758",1409.82924916793,17.5772995927939
"00066845",1363.94232003131,16.6707556111303
"01155134",702.366867517461,6.65529425820103
"00974136",1198.49607300962,7.93531516931633
"00161535",1381.12452150216,15.5740892526665
"01383795",830.399088982991,18.6454157715506
"01716795",343.340174789812,7.81290141751591
"00929115",426.355524099113,11.235360450928
"01623017",821.617632138576,5.44251134065814
"00974153",1288.28620601314,8.55491172869239
"00882273",1185.01394034721,13.0105067566708
"00424243",1038.73521684564,12.564952439588
"01480132",1111.38636443344,14.0630178201969
"00485060",463.819658209964,11.1373669688441
"01622944",840.987506953259,5.36710545705763
"00066854",1196.04580317479,14.3447146010555
"01383893",559.26728652412,23.5389985187614
"01026130",1185.18901766028,16.7279873600713
"01623004",893.621043681828,7.67073854040007
"01135860",367.817101436317,9.60395386410718
"00659521",688.090719418522,5.49439644830237
"00082850",1270.33817184685,15.9234959499447
"01008569",1169.08891101594,15.2161967974183
"00069166",1294.49845677648,17.4953255589639
"00295750",1274.04829009833,22.3403410713108
"00198171",1058.62177528208,0.851208277560213
"00395585",586.273155240267,6.83391891847656
"00326650",1328.24868825108,15.6654817358336
"00485044",840.272706818384,12.4147892538181
"01383992",567.286046900455,17.84998492833
"01497573",1155.31270512987,12.0625989975639
"01008541",1253.30218777203,13.8281598163577
"00394803",469.402520239233,5.47183098711478
"00450335",1188.65546630043,13.5092575175308
"00516847",1271.16592137609,13.733809226301
"00516885",1109.34896805486,12.726403924632
"00516895",1112.622471006,12.7136462700037
"00581297",1216.98386797475,7.38450097168247
"01719569",530.780480399082,5.68063248842725
"01383876",1047.42831507897,17.3945696043395
"01214033",1077.39765653351,10.4003900044012
"00484995",604.80684648488,12.2021787840253
"00161558",1369.61874173139,17.5988724416978
"00161579",1344.9801282654,17.5033449466525
"00161542",1454.5375389686,15.8332080432585
"00485039",704.945731605171,13.3996433725371
"00516855",1156.65319594722,12.8615487908933
"01639787",1328.50982275981,14.5331131390751
"00343878",1248.24334983455,19.408628609574
"00485015",521.734858075763,12.0401153970272
"01101817",611.030602420433,14.4645489434106
"00424275",990.9983339187,11.1393859679239
"01383839",563.666763342972,15.8499511031475
"00161557",1376.78447719864,17.4797815653718
"00399755",490.498058311398,4.02159338444446
"00465243",814.035209830936,7.90556911380919
"01034235",420.177866016409,3.86115506125691
"01008550",1151.69799672002,15.0447101247483
"00465231",807.128660932742,9.82571328501095
"00835873",591.063373726688,9.06668992286181
"00465282",876.620682236118,8.65458914805223
"00424277",1220.78052764312,13.653629325157
"01639791",1330.54529494042,14.4879108274603
"01502770",1160.59016938449,13.8054609005678
"01498415",1065.66196529201,13.9944261957387
"00465239",958.127515482502,10.7523393415618
"00793926",572.625406632289,4.6495872359
"01448021",478.835568434952,5.13932039179825
"01101789",778.466141127843,14.9947321959117
"01383846",1154.41513818455,17.62015752905
"01648581",1326.37681103404,14.4883599009764
"00516943",1186.94450644095,13.017604012335
"01265781",659.998603647985,6.34994059816595
"01135853",908.897362848722,10.097370358556
"01384039",575.637446249685,21.693113807709
"00835826",424.688790721945,8.90532521277585
"00465249",898.685035907402,9.89037917614824
"00295753",1330.77775542425,24.3087641794038
"00345220",1167.73136328495,18.9205000429442
"01623016",822.591397639028,8.04374249796112
"01383984",1035.34170487015,18.2325370082149
"01623022",852.129398008552,9.81180876317727
"00659498",734.25466596634,7.00555145883943
"00663198",722.115180182631,4.75295051225345
"01034215",494.450539231887,3.84140120563717
"01008577",1148.41382778596,14.6723231774193
"00485058",564.01187373419,11.9827309535778
"00695796",1361.82090456986,17.7644565399236
"01383852",751.599292320512,17.8270776725024
"00695751",1426.43186081366,17.9685867718718
"01383844",890.145316087341,20.9862900615609
"01383788",1308.05397852395,18.853647970364
"01248016",1166.67489545959,16.823248071801
"00758516",1139.93792321347,12.7349031152739
"00063755",1282.62471151137,16.9755130768834
"00758509",1149.62901198102,13.3214982655382
"01789068",1132.34128668369,13.4051281611125
"00424207",923.501690972868,9.82831492541499
"01074085",1060.04302695284,11.8663001702382
"01025834",1133.8716511098,12.0885032802802
"00395662",262.653509317953,9.10524810917465
"01074093",1045.80659651683,11.3164360636616
"01383946",910.692725710835,19.1103859414818
"00399758",628.594960118212,2.73258257252942
"00465233",895.346386504592,7.15418044785808
"00295761",1308.10280370191,23.4101038744794
"01688000",1141.03674513718,16.8176185529808
"00161532",1429.77349048221,18.1676675745628
"01639794",1284.28647083956,14.3645686359967
"01480136",1127.92084309372,14.6856672096866
"00066975",1176.32697182841,14.19514935469
"01498443",1070.07842160944,12.0829824481094
"01135861",1699.00108474586,10.6557308014525
"01639748",1494.11930651309,13.5650149231526
"00659474",669.287305469896,4.37297900808339
"01035303",568.972618868664,5.97618437474728
"00977309",1027.08302657481,6.37581487519213
"00758544",1189.47208823245,13.0899676703297
"00277298",510.342724943034,16.3988400004069
"01074075",913.866693376865,9.91342332428928
"00450337",986.449714140931,10.3816348609872
"01494354",1154.89436827766,11.2875069379807
"00277306",547.753267829839,15.2733248551751
"01550009",1196.21109192783,12.2176923092586
"00695729",1440.33928728167,15.7811584523451
"00516874",1203.36528419429,14.4301068416009
"00465262",809.986931482951,7.96975696355932
"00465268",922.849440838296,10.209160841206
"01008580",1158.2137393678,15.2653993326649
"00596115",1143.21577893878,12.5402410533674
"00450400",990.852730565003,10.7615742477793
"00835860",669.159921812264,9.37214285405255
"00835869",784.866110000946,11.1428414294373
"00835897",760.359991156826,10.8545157289422
"00516906",1159.47611481782,13.0700074636074
"00465211",915.407628102827,9.32156272626207
"00659477",750.886713601709,7.13061314966621
"00659465",848.783484917182,7.08040046253246
"00659469",856.197341252887,7.28932871894231
"01675885",897.994879893521,14.5251424242274
"00606927",1182.69180204112,10.2924800841339
"01480147",1144.40607631138,14.9207428577968
"01213674",1128.55300345922,8.44051750954609
"00450495",984.359847685043,10.1499557734122
"01639723",1403.38713424787,14.6300512392048
"01648573",1319.27347081476,14.1970442743429
"00424216",1038.04172454622,11.820064408101
"01639763",1306.26616152344,15.6003306559245
"01135845",557.255924682477,7.07457986348085
"00974146",910.665322765358,7.81921820210157
"01623020",979.833648897397,9.24775728314108
"01784750",930.817995482536,10.3288118337995
"00516910",1110.03042278609,12.4186654395749
"00516934",1143.04858256398,12.5837508644819
"00516935",1251.45433640125,14.0694975250008
"00424226",1067.75563119691,12.3032609693265
"01639767",1315.56717120632,14.6876814801928
"01266985",595.494164780098,6.51762740538196
"00303633",1351.02252211973,20.3732771218541
"00450393",984.431448134165,10.8369841438437
"01213686",1134.60622652992,9.61890825672164
"01383925",1185.15631716596,17.3393979398042
"00295755",1373.7157351921,24.4039217862269
"00835850",493.852540795973,10.5554751958765
"01383930",1079.99059874319,19.2587135982939
"00198164",814.31104281617,2.30315284086324
"01034218",536.610379940974,4.57506561282978
"00450507",1003.45912187863,9.8604820487546
"00450356",1053.65619814712,10.9324336353355
"01498422",1149.88174040421,14.9013042864592
"01101828",980.375204288558,15.8216281673751
"00485002",451.010205988298,11.3173346838005
"00326700",1234.17804138076,17.2359847058134
"00350204",1173.8789825764,18.5050659406849
"01384002",617.007028029515,17.4408233165741
"01074047",908.489800367098,10.0035287593202
"00873178",1221.24072309841,5.60251777117054
"00758527",1157.80778196957,13.7603873692563
"00450383",1155.14372541893,13.5854228835794
"01383947",608.420429697939,21.8985160845866
"00424219",1060.28657281018,12.194579940569
"00351264",1272.4980181706,16.4271129703921
"00659506",669.433762256282,6.12945245436816
"01673976",1154.37687592826,12.0603006855015
"01480095",1149.80995576605,12.9131965146537
"00277320",584.658383985601,15.00241506716
"00424218",1111.80516919243,12.5116192595736
"00198162",479.957514584661,2.73111706037007
"00277283",432.663238339814,16.7054898702899
"00023901",118.543336747996,22.3209310582534
"00356672",1306.46680885736,15.5746932622114
"00465202",851.424823544317,8.64971170080713
"00295756",1207.43052655054,22.6631850708658
"01789069",937.289042154948,12.5876190548851
"01461765",1075.49911396912,5.58453259701645
"00485021",798.764895453032,13.1188438234757
"00025447",317.635371176931,20.4620344297874
"01074038",910.245645300256,9.73292354152108
"00198117",238.840785843443,5.45653749313388
"00295752",1327.5424659407,21.4589521047231
"01639738",1349.47734057419,14.3015284654571
"01210234",1144.04264997467,8.68010667997352
"01265777",633.46771621861,7.78207322434112
"01265778",586.384184861269,8.23857080744159
"00450345",1121.25272034146,11.6106838169498
"00451675",1193.81254961146,12.7315745662524
"01480118",1105.32760752802,14.4806427153387
"01248018",1233.08409574935,17.6191149517846
"00974114",1117.9817386062,5.687356634436
"00465286",864.340017956816,7.44113128054019
"01101819",1082.15848878361,16.2665582238395
"01497431",1122.87959565601,12.1174515062561
"01673675",1045.08411016481,11.2536738340895
"00695767",1413.90963134114,17.0758889387205
"00450386",1146.26661314098,12.3857588070195
"00198165",407.432822896419,11.879282280893
"01384003",568.215171584934,18.2058693843046
"01101838",1150.65367126465,15.9461852682687
"00758476",1161.95103056378,12.9913496896871
"00695760",1545.08101440772,18.750661108407
"00450385",1126.5175290315,11.7460583369301
"01034233",425.227592456006,5.70453012669422
"01687995",1217.79525509044,16.1893910261301
"00558592",1445.54831968481,18.0283726374002
"01480152",1127.16905011516,14.5474649757898
"01383864",1231.82454217873,20.8624047987864
"01581083",833.55685712415,7.65624921250992
"01719587",402.134214319203,5.64916911434692
"01581123",894.572254968068,8.53635338892415
"00858644",200.782982716848,9.66467546588312
"00424230",970.349129031292,10.9467516461746
"00974149",1211.85152555054,11.2819561244738
"00450395",1068.15212318908,10.9137147007867
"00758518",1149.23340601877,14.109354685025
"00835900",389.764874088356,9.20729852306123
"00929114",446.344441827035,11.4476428826921
"00161566",1301.95094665527,17.385218185078
"01383969",880.969229354719,18.066051180954
"01035622",539.196938863615,5.91463616941033
"01034225",529.99344329331,5.21253071454317
"00659516",762.616048965957,7.16634742175483
"00346759",1224.87440479134,17.2948438893894
"01657246",1146.71520491044,14.5893376909507
"01622959",835.826686732509,5.05441366926382
"00395407",534.048191285094,5.18136854297061
"00356976",1281.59532891282,16.321109250814
"00326719",1215.09511898014,19.3411818324269
"01383921",580.836960587905,20.7089882044164
"01101845",1132.67593203466,14.5729206463025
"01209175",1106.24876880563,8.44297433158851
"01622961",848.164344415745,8.63818488121033
"01784866",1014.94510602602,12.2141837487284
"00711755",1437.86174370441,15.8202884381126
"00695759",1451.34167450983,16.2544967913205
"00558567",1504.53841893624,18.8756696115227
"00758457",861.948398806014,10.9715646593679
"00424256",994.343616851661,11.5634607119608
"01625034",980.191606353716,9.42726789064394
"00424229",1128.88052101364,13.2489042087943
"01716058",321.055042409185,7.32283069171123
"00835823",688.632752167043,10.4909847933633
"00659500",855.482245667799,7.0322933535377
"00882235",1234.71315696023,12.0544976092982
"00161575",1653.4593692869,19.2140792379503
"01265773",654.668188258399,7.83371571412408
"00161554",1451.85244132126,16.2684203684071
"00161534",1325.96712949986,16.7981261474777
"01008575",1182.89886298207,15.2287524100214
"00198156",398.968391891595,6.58612023153273
"00516890",1265.09129899773,13.741489915133
"00450352",1093.6914908651,11.5259658309696
"01026333",1255.54328153505,16.7321965279239
"01035614",459.859711805589,5.52028937753745
"01008583",1099.28845547991,15.063800200866
"01622978",769.082793793423,4.29120228640906
"00659479",733.28418777031,6.64751695687282
"00516965",1204.07159366112,12.9603191346423
"01383860",986.926657729441,20.32427799356
"01266996",625.710503073831,6.34056525499943
"00581300",1209.65138951628,5.98982640623954
"01383808",567.492682637458,15.4023076867883
"01623008",838.621021536167,4.95296384424662
"00695732",1418.67036197479,16.992904876762
"01155126",1553.47772734477,11.0468691056936
"00659512",716.954328986687,7.2426626088658
"01213673",1157.34648170575,9.50514346398965
"00558077",1426.07910829643,17.9022124697905
"01213682",1097.2125833906,10.4538377324559
"01266993",449.92733316694,7.82879761888867
"01383887",1263.03721318693,18.2674298350482
"01622949",835.936192514166,4.62863513293584
"01101853",1088.82569150357,15.1404092466348
"00758464",1084.99177656031,12.6200000211374
"01101795",822.69882610752,15.8188765521828
"00198145",512.908054814892,7.5480281689837
"01550012",1085.76016351241,12.6054068767141
"01383977",451.61644098305,17.7700546583673
"00069904",1309.19245463473,14.8687016882548
"00198174",642.363525352699,1.03653686666628
"00484987",971.117784911546,14.2222309475958
"00066863",1314.6770563299,15.1606166078168
"00974119",1259.90032810514,4.99926359511176
"01673664",1111.50692893413,11.5673376081844
"01383827",693.848767649478,18.1785408795235
"00042808",291.379047649298,11.4403267528936
"00695766",1543.83505555235,18.3743480713808
"01383964",535.669399231577,13.8543396236935
"01383837",343.048007830739,18.5958555893981
"01605067",317.828591735455,6.29517939773462
"01639756",1364.78632262218,14.4096924466701
"00695792",1357.12217695976,16.563042577468
"00758495",967.386650529205,10.7266433040162
"00451683",1132.02034551013,11.7531082088907
"00349912",1316.50363571579,15.7680383630701
"01074020",1113.6288922116,11.7707161641657
"01639783",1406.81707957691,13.8026291449338
"01034231",438.261769387227,4.62855812934654
"00606940",1219.5626821111,8.55739023335873
"01074058",993.508533734838,10.417191374334
"00277280",211.162849506518,17.4232702472283
"00277301",371.91842875664,16.9245892928163
"00342918",1192.68727949269,17.697372494222
"00758473",1087.49148460837,12.7952169057201
"00974112",1168.8504207188,9.49258791995471
"01384024",1055.01289376813,20.1453384661224
"00198166",357.545761409811,10.9346131176008
"00758488",1148.6049283907,13.322493504549
"01034227",455.324551281326,3.8157091273219
"01026124",1176.7622707729,16.5239079898687
"01605074",348.127396438259,6.08267878916999
"01622943",745.817274814413,6.65073328974465
"00277295",1194.43600489114,11.8498362530022
"00069180",1223.62980165961,14.3534118198721
"01383938",509.873794696428,16.0467127935473
"00974137",1099.83214005371,7.29792498407183
"01008581",1170.77398064741,16.2880914721497
"01008563",1169.6429621255,16.4064191226575
"00835887",818.667667687034,10.8618819778236
"01213663",1119.80517992306,7.53685996828073
"01247998",1231.77466211982,18.3457413609884
"00659525",824.291958532292,7.25432897775204
"01265768",567.950520930187,8.52031364910945
"01639796",1352.88904201151,14.3443228244487
"00424213",1088.00254510436,12.1925707065698
"00516947",1126.81515153249,12.6023177281022
"01639762",1267.53058411576,14.9809154095167
"01247985",1230.92132817257,18.1506547024739
"00066855",1382.39236122734,16.192257822537
"00485033",972.508491022725,12.7030032920628
"01074089",1005.93106146544,9.63211129534028
"01383952",763.87329387161,18.4475094410159
